MageSuite,MageSuite
"Cms Product Backlink","CMS商品バックリンク"
General,全般
"Is Enabled","有効?"
"Update Backlink On Save","保存時にバックリンクを更新する"
"Excluded Pages","除外ページ"
"CMS Pages","CMSページ"
